Date,Team,Opp.,GF,GA,Result,GFax,GAax,GDax,PTSax,Win Prob.,xGF,xGA,xPts,Lg.
Jan 28,University of Notre Dame,Northern Michigan University,6,5,OT Win,1.64,-2.2,3.84,1.688,9.6,3.36,7.2,0.312,W2
Jan 28,The Ohio State University,Central Michigan University,2,4,Loss,-3.25,-4.43,1.18,-0.49,15.5,5.25,8.43,0.49,W2
Jan 28,Maryville University,Michigan State University,0,10,Loss,-3.56,0.9,-4.47,-0.106,3.2,3.56,9.1,0.106,W2
Jan 28,Slippery Rock University,West Chester University,7,6,Win,-0.28,0.55,-0.82,0.867,71.9,7.28,5.45,2.133,W2
Jan 28,Bentley University,Harvard University,1,12,Loss,-1.55,2.47,-4.02,-0.024,0.7,2.55,9.53,0.024,W2
Jan 28,Mercyhurst University,Rochester Institute Of Technology,16,0,Win,4.57,-1.91,6.48,0,100,11.43,1.91,3,W2
Jan 28,University Of Connecticut,Boston College,2,5,Loss,-0.95,-3.62,2.67,-0.09,2.6,2.95,8.62,0.09,W2
Jan 28,United States Naval Academy,University of Maryland,4,2,Win,-3.78,-2.33,-1.45,0.418,86.9,7.78,4.33,2.582,W2
Jan 28,University of New Hampshire,Sacred Heart University,3,4,Loss,-1.64,-0.66,-0.98,-1.49,49.6,4.64,4.66,1.49,W2
Jan 28,Assumption University,Providence College,1,4,Loss,-3.2,-1.3,-1.9,-1.07,35,4.2,5.3,1.07,W2
Jan 28,Harvard University,Merrimack College,3,4,Loss,-2.16,0.94,-3.1,-2.321,78.4,5.16,3.06,2.321,W2
Feb 2,University of Saint Thomas,University of Wisconsin LaCrosse,5,2,Win,-5.23,-1.48,-3.75,0.03,99.1,10.23,3.48,2.97,W2
Feb 2,Sault College,Niagara University,6,1,Win,-4.8,-1.28,-3.52,0.002,100,10.8,2.28,2.998,W2
Feb 2,University of Notre Dame,Bowling Green State University,6,2,Win,0.05,-2.81,2.86,1.075,64.8,5.95,4.81,1.925,W2
Feb 2,University of Saint Thomas,University of Wisconsin LaCrosse,8,1,Win,-2.23,-2.48,0.25,0.03,99.1,10.23,3.48,2.97,W2
Feb 2,University at Buffalo,Robert Morris University,5,11,Loss,-1.28,2.81,-4.08,-0.84,27.2,6.28,8.19,0.84,W2
Feb 2,The Ohio State University,University of Pittsburgh,3,1,Win,-4.94,-4.16,-0.78,0.589,81.2,7.94,5.16,2.411,W2
Feb 2,Lake Region State College,Maryville University,13,0,Win,3.48,-3.2,6.68,0.051,98.5,9.52,3.2,2.949,W2
Feb 3,Miami University,Michigan State University,6,3,Win,1.09,-3.27,4.36,1.995,32.8,4.91,6.27,1.005,W2
Feb 3,Harvard University,Providence College,3,7,Loss,0.48,0.15,0.32,-0.202,6,2.52,6.85,0.202,W2
Feb 3,Lake Region State College,Maryville University,9,1,Win,-0.52,-2.2,1.68,0.051,98.5,9.52,3.2,2.949,W2
Feb 3,University of New Hampshire,Boston University,6,7,OT Loss,0.68,-0.4,1.08,-0.108,36.4,5.32,6.4,1.108,W2
Feb 3,Virginia Tech,University of Maryland,1,9,Loss,-0.73,1.1,-1.83,-0.041,1.1,1.73,7.9,0.041,W2
Feb 3,Adrian College,Lawrence Technological University,5,5,Tie,-2.95,-1.58,-1.37,-0.482,66.7,7.95,6.58,1.982,W2
Feb 3,University of Notre Dame,Bowling Green State University,1,3,Loss,-4.95,-1.81,-3.14,-1.925,64.8,5.95,4.81,1.925,W2
Feb 3,Georgetown University,Villanova University,0,10,Loss,-1.31,-0.67,-0.64,-0,0,1.31,10.67,0,W2
Feb 3,Mercyhurst University,Niagara University,2,1,OT Win,-4.93,-5.85,0.92,0.831,38.5,5.93,6.85,1.169,W2
Feb 3,Assumption University,Saint Anselm College,4,3,Win,-3.75,-1.69,-2.06,0.514,83.8,7.75,4.69,2.486,W2
Feb 3,Brockport State University,The Ohio State University,0,8,Loss,-3.46,-1.48,-1.98,-0.069,2,3.46,9.48,0.069,W2
Feb 3,North Dakota State University,University of Wisconsin Eau Claire,4,6,Loss,-2.96,-0.18,-2.77,-1.776,59.6,6.96,6.18,1.776,W2
Feb 3,University at Buffalo,West Virginia University ,4,14,Loss,-1.14,4.34,-5.48,-0.221,6.8,5.14,9.66,0.221,W2
Feb 3,Slippery Rock University,University of Pennsylvania,2,13,Loss,-0.36,2.28,-2.64,-0.003,0.1,2.36,10.72,0.003,W2
Feb 4,Miami University,Michigan State University,3,2,Win,-1.91,-4.27,2.36,1.995,32.8,4.91,6.27,1.005,W2
Feb 4,University of Delaware,United States Naval Academy,4,1,Win,-2.48,-5.42,2.94,1.477,50.8,6.48,6.42,1.523,W2
Feb 4,University of Virginia,West Virginia University ,1,10,Loss,-3.51,1.16,-4.67,-0.258,7.9,4.51,8.84,0.258,W2
Feb 4,Sault College,Mercyhurst University,6,0,Win,-5.01,-2.38,-2.62,0.001,100,11.01,2.38,2.999,W2
Feb 4,Iowa State University,University of Wisconsin,1,5,Loss,-2.92,-4.73,1.81,-0.082,2.4,3.92,9.73,0.082,W2
Feb 4,University of New Hampshire,Merrimack College,3,1,Win,-2.47,-3.02,0.54,0.94,69.5,5.47,4.02,2.06,W2
Feb 4,North Dakota State University,University of Wisconsin Eau Claire,4,1,Win,-2.96,-5.18,2.23,1.224,59.6,6.96,6.18,1.776,W2
Feb 4,University of Vermont,Harvard University,5,3,Win,-0.46,-0.54,0.08,0.767,75.4,5.46,3.54,2.233,W2
Feb 4,University Of Connecticut,College of the Holy Cross,4,5,Loss,-2.88,1.57,-4.46,-2.616,88.1,6.88,3.43,2.616,W2
Feb 4,Lawrence Technological University,Adrian College,1,0,Win,-5.11,-8.41,3.31,2.277,23.3,6.11,8.41,0.723,W2
Feb 4,Northeastern University,Boston College,3,2,Win,-2.89,-2.71,-0.19,1.058,65.4,5.89,4.71,1.942,W2
Feb 4,Georgetown University,University of Pennsylvania,6,11,Loss,2.16,0.94,1.22,-0.054,1.6,3.84,10.06,0.054,W2
Feb 4,Sacred Heart University,Providence College,3,10,Loss,0.82,2.33,-1.51,-0.084,2.4,2.18,7.67,0.084,W2
Feb 4,Boston University,Assumption University,2,7,Loss,-1.46,-1.32,-0.13,-0.172,5.2,3.46,8.32,0.172,W2
Feb 7,Boston College,Harvard University,0,3,Loss,-6.43,-0.53,-5.9,-2.493,84.1,6.43,3.53,2.493,W2
Feb 8,College of the Holy Cross,Northeastern University,3,11,Loss,1.46,0.55,0.91,-0.001,0,1.54,10.45,0.001,W2
Feb 9,Lawrence Technological University,Liberty University,3,3,Tie,-3.42,-4.23,0.81,0.288,40,6.42,7.23,1.212,W2
Feb 9,Michigan State University,Sault College,0,11,Loss,-2,-0.01,-1.99,-0.001,0,2,11.01,0.001,W2
Feb 9,Niagara University,Robert Morris University,7,0,Win,-2.8,-3.82,1.03,0.071,97.9,9.8,3.82,2.929,W2
Feb 9,Mercyhurst University,The Ohio State University,3,2,OT Win,-4.09,-5.88,1.79,1.117,28.7,6.09,7.88,0.883,W2
Feb 9,Lake Region State College,North Dakota State University,2,5,Loss,-4.21,-1.79,-2.42,-1.293,42.8,6.21,6.79,1.293,W2
Feb 9,University of Pittsburgh,University of Delaware,3,5,Loss,-0.45,-4.41,3.96,-0.073,2.1,3.45,9.41,0.073,W2
Feb 9,Northern Michigan University,Loyola University Chicago,7,2,Win,-3.24,0.14,-3.38,0.003,99.9,10.24,1.86,2.997,W2
Feb 10,University of Wisconsin,University of Saint Thomas,1,2,OT Loss,-6.07,-5.9,-0.17,-0.56,52.1,7.07,6.9,1.56,W2
Feb 10,University of Maryland,United States Naval Academy,1,5,Loss,-2.98,-3.25,0.27,-0.263,8.1,3.98,8.25,0.263,W2
Feb 10,Bentley University,University of Vermont,1,10,Loss,-1.19,-0.66,-0.53,-0.002,0.1,2.19,10.66,0.002,W2
Feb 10,Michigan State University,Sault College,0,10,Loss,-2,-1.01,-0.99,-0.001,0,2,11.01,0.001,W2
Feb 10,Lawrence Technological University,Liberty University,0,2,Loss,-6.42,-5.23,-1.19,-1.212,40,6.42,7.23,1.212,W2
Feb 10,Lake Region State College,North Dakota State University,4,3,Win,-2.21,-3.79,1.58,1.707,42.8,6.21,6.79,1.293,W2
Feb 10,Mercyhurst University,The Ohio State University,3,2,Win,-3.09,-5.88,2.79,2.117,28.7,6.09,7.88,0.883,W2
Feb 10,University of Pittsburgh,University of Delaware,2,8,Loss,-1.45,-1.41,-0.04,-0.073,2.1,3.45,9.41,0.073,W2
Feb 10,Niagara University,Robert Morris University,10,3,Win,0.2,-0.82,1.03,0.071,97.9,9.8,3.82,2.929,W2
Feb 10,University Of Connecticut,Saint Anselm College,4,6,Loss,-0.48,-1.88,1.4,-0.434,13.6,4.48,7.88,0.434,W2
Feb 10,Boston University,Providence College,3,9,Loss,-0.03,0.55,-0.58,-0.111,3.3,3.03,8.45,0.111,W2
Feb 10,Adrian College,Central Michigan University,3,1,Win,-3.09,-4.87,1.78,1.421,52.7,6.09,5.87,1.579,W2
Feb 10,Rochester Institute Of Technology,Brockport State University,2,9,Loss,-0.42,-1.81,1.39,-0.002,0.1,2.42,10.81,0.002,W2
Feb 10,Sacred Heart University,College of the Holy Cross,7,10,Loss,0.43,7.09,-6.66,-2.681,90.3,6.57,2.91,2.681,W2
Feb 10,Miami University,University of Notre Dame,3,5,Loss,-1.48,-0.38,-1.1,-1.151,37.8,4.48,5.38,1.151,W2
Feb 10,Assumption University,Boston College,2,5,Loss,-3.38,-0.36,-3.02,-1.507,50.2,5.38,5.36,1.507,W2
Feb 10,University of Wisconsin Eau Claire,University of Minnesota Duluth,3,2,Win,-3.89,-3.44,-0.45,0.986,67.8,6.89,5.44,2.014,W2
Feb 10,University of Virginia,George Washington University,8,3,Win,-2.54,1,-3.54,0.002,99.9,10.54,2,2.998,W2
Feb 10,Northern Michigan University,Loyola University Chicago,11,1,Win,0.76,-0.86,1.62,0.003,99.9,10.24,1.86,2.997,W2
Feb 10,University of Nebraska,University of Wisconsin Stout,11,3,Win,4.8,0.46,4.35,0.295,91.1,6.2,2.54,2.705,W2
Feb 11,University of Nebraska,University of Wisconsin Stout,9,3,Win,2.8,0.46,2.35,0.295,91.1,6.2,2.54,2.705,W2
Feb 11,Miami University,University of Notre Dame,3,4,Loss,-1.48,-1.38,-0.1,-1.151,37.8,4.48,5.38,1.151,W2
Feb 11,University of Wisconsin Eau Claire,University of Minnesota Duluth,2,8,Loss,-4.89,2.56,-7.45,-2.014,67.8,6.89,5.44,2.014,W2
Feb 11,University of Pennsylvania,Villanova University,1,6,Loss,-2.6,-4.26,1.66,-0.033,1,3.6,10.26,0.033,W2
Feb 11,Lawrence Technological University,University of Maryland,5,3,Win,-3.63,-2.83,-0.8,0.586,81.3,8.63,5.83,2.414,W2
Feb 11,Boston University,Harvard University,0,8,Loss,-4.56,2.56,-7.12,-1.162,38.2,4.56,5.44,1.162,W2
Feb 11,Sacred Heart University,Bentley University,11,9,Win,2.56,5.81,-3.24,0.129,96.2,8.44,3.19,2.871,W2
Feb 11,Central Michigan University,Adrian College,4,0,Win,-1.42,-6.56,5.14,1.91,35.8,5.42,6.56,1.09,W2
Feb 11,Saint Anselm College,Providence College,0,4,Loss,-3.79,-4.35,0.55,-0.218,6.6,3.79,8.35,0.218,W2
Feb 11,University Of Connecticut,Assumption University,3,4,Loss,0.39,-4.44,4.83,-0.074,2.2,2.61,8.44,0.074,W2
Feb 12,Assumption University,Northeastern University,4,1,Win,-0.19,-4.68,4.5,2.065,30.4,4.19,5.68,0.935,W2
Feb 14,Providence College,Northeastern University,4,4,Tie,-0.29,-1.01,0.73,0.289,39.9,4.29,5.01,1.211,W2
Feb 16,University of Pittsburgh,Brockport State University,3,0,Win,-3.97,-4.52,0.55,0.664,78.8,6.97,4.52,2.336,W2
Feb 16,Assumption University,Sacred Heart University,9,4,Win,1.96,1.3,0.65,0.207,93.8,7.04,2.7,2.793,W2
Feb 16,Loyola University Maryland,University of Pennsylvania,1,15,Loss,-0.97,3.2,-4.17,-0,0,1.97,11.8,0,W2
Feb 16,Niagara University,Miami University,2,5,Loss,-4.08,-0.12,-3.96,-1.854,62.3,6.08,5.12,1.854,W2
Feb 16,University of Delaware,Rowan University,4,1,Win,-5.69,-2.5,-3.18,0.058,98.3,9.69,3.5,2.942,W2
Feb 16,Robert Morris University,Lawrence Technological University,1,7,Loss,-2.74,-4.13,1.39,-0.009,0.2,3.74,11.13,0.009,W2
Feb 16,Merrimack College,Bentley University,8,2,Win,0.4,-1.79,2.19,0.334,89.7,7.6,3.79,2.666,W2
Feb 17,Adrian College,Michigan State University,5,0,Win,-2.84,-3.9,1.07,0.316,90.3,7.84,3.9,2.684,W2
Feb 17,West Virginia University ,University of Delaware,0,6,Loss,-3.57,-4.57,1,-0.02,0.6,3.57,10.57,0.02,W2
Feb 17,University of New Hampshire,Providence College,0,4,Loss,-2.68,-4.4,1.72,-0.082,2.4,2.68,8.4,0.082,W2
Feb 17,University of Pittsburgh,Mercyhurst University,2,3,Loss,-3.2,-4.65,1.45,-0.678,21.7,5.2,7.65,0.678,W2
Feb 17,Robert Morris University,Lawrence Technological University,1,7,Loss,-2.74,-4.13,1.39,-0.009,0.2,3.74,11.13,0.009,W2
Feb 17,Oswego State University,Brockport State University,2,6,Loss,-0.1,-3.61,3.51,-0.012,0.3,2.1,9.61,0.012,W2
Feb 17,Dakota College at Bottineau,Assiniboine Community College,3,5,Loss,-1.74,-4.3,2.56,-0.221,6.8,4.74,9.3,0.221,W2
Feb 17,Niagara University,The Ohio State University,3,1,Win,-2.85,-6.18,3.32,1.967,33.8,5.85,7.18,1.033,W2
Feb 17,University of Wisconsin LaCrosse,Iowa State University,1,4,Loss,-3.96,-4.46,0.5,-0.417,13.1,4.96,8.46,0.417,W2
Feb 17,Bowling Green State University,Maryville University,3,0,Win,-4.85,-4.82,-0.03,0.522,83.5,7.85,4.82,2.478,W2
Feb 17,West Chester University,University of Pennsylvania,1,12,Loss,-2.33,0.43,-2.76,-0.001,0,3.33,11.57,0.001,W2
Feb 17,University at Buffalo,Rochester Institute Of Technology,4,5,Loss,-6.28,1.06,-7.34,-2.954,98.7,10.28,3.94,2.954,W2
Feb 17,University of Vermont,Saint Anselm College,4,5,Loss,-2.93,-0.3,-2.63,-2.075,69.9,6.93,5.3,2.075,W2
Feb 17,University of Saint Thomas,University of Wisconsin Eau Claire,2,1,OT Win,-6.83,-3.87,-2.96,-0.459,82.9,7.83,4.87,2.459,W2
Feb 18,University of Wisconsin LaCrosse,Iowa State University,1,2,Loss,-3.96,-6.46,2.5,-0.417,13.1,4.96,8.46,0.417,W2
Feb 18,University of Saint Thomas,University of Wisconsin Eau Claire,8,0,Win,0.17,-4.87,5.04,0.541,82.9,7.83,4.87,2.459,W2
Feb 18,Saint Anselm College,University of New Hampshire,4,0,Win,-3.21,-5.65,2.44,0.954,68.9,7.21,5.65,2.046,W2
Feb 18,University Of Connecticut,Northeastern University,0,4,Loss,-2.29,-4.93,2.64,-0.033,0.9,2.29,8.93,0.033,W2
Feb 18,College of the Holy Cross,Bentley University,6,9,Loss,-0.48,3.35,-3.84,-1.803,60.5,6.48,5.65,1.803,W2
Feb 18,Bowling Green State University,Maryville University,5,1,Win,-2.85,-3.82,0.97,0.522,83.5,7.85,4.82,2.478,W2
Feb 18,Niagara University,The Ohio State University,3,4,OT Loss,-2.85,-4.18,1.32,-0.033,33.8,5.85,7.18,1.033,W2
Feb 18,Rowan University,University of Delaware,2,7,Loss,-1.22,-2.99,1.77,-0.031,0.9,3.22,9.99,0.031,W2
Feb 18,Michigan State University,Adrian College,1,4,Loss,-2.59,-4.3,1.71,-0.194,5.9,3.59,8.3,0.194,W2
Feb 18,University of Maryland,Sacred Heart University,6,1,Win,1.19,-3.44,4.63,1.353,55.2,4.81,4.44,1.647,W2
Feb 18,Assiniboine Community College,Dakota College at Bottineau,4,2,Win,-4.91,-3.14,-1.77,0.36,88.8,8.91,5.14,2.64,W2
Feb 18,Merrimack College,Providence College,0,4,Loss,-1.87,-4.61,2.73,-0.026,0.7,1.87,8.61,0.026,W2
Feb 18,Boston College,Assumption University,3,3,Tie,-1.94,-2.82,0.88,0.33,38.5,4.94,5.82,1.17,W2
Feb 18,West Virginia University ,Villanova University,1,6,Loss,-1.94,-4.21,2.27,-0.016,0.5,2.94,10.21,0.016,W2
Feb 23,University of Maryland,Liberty University,1,0,Win,-2.54,-7.02,4.48,2.615,12,3.54,7.02,0.385,W2
Feb 23,Miami University,Adrian College,2,3,Loss,-1.11,-5.46,4.35,-0.117,3.5,3.11,8.46,0.117,W2
Feb 23,Rowan University,United States Naval Academy,0,6,Loss,-3.38,-3.82,0.44,-0.045,1.3,3.38,9.82,0.045,W2
Feb 23,Michigan State University,Northern Michigan University,4,3,Win,0.05,-4.74,4.79,2.657,10.6,3.95,7.74,0.343,W2
Feb 23,Lake Region State College,Dakota College at Bottineau,3,8,Loss,-0.72,-1.43,0.72,-0.091,2.7,3.72,9.43,0.091,W2
Feb 23,University at Buffalo,The Ohio State University,1,10,Loss,-2,-0.7,-1.29,-0.007,0.2,3,10.7,0.007,W2
Feb 23,University of Pittsburgh,Brockport State University,4,0,Win,-2.97,-4.52,1.55,0.664,78.8,6.97,4.52,2.336,W2
Feb 24,Miami University,Northern Michigan University,1,9,Loss,-2.43,1.09,-3.51,-0.218,6.6,3.43,7.91,0.218,W2
Feb 24,Northeastern University,University of Vermont,3,2,Win,-2.91,-1.95,-0.95,0.78,75,5.91,3.95,2.22,W2
Feb 24,Adrian College,Central Michigan University,3,2,OT Win,-4.09,-3.87,-0.22,0.421,52.7,6.09,5.87,1.579,W2
Feb 24,University of Maryland,Villanova University,3,5,Loss,-0.12,-2.76,2.63,-0.191,5.8,3.12,7.76,0.191,W2
Feb 24,West Chester University,University of Pennsylvania,0,14,Loss,-3.33,2.43,-5.76,-0.001,0,3.33,11.57,0.001,W2
Feb 24,Michigan State University,Sault College,0,12,Loss,-2,0.99,-2.99,-0.001,0,2,11.01,0.001,W2
Feb 24,Saint Anselm College,Providence College,3,0,Win,-0.79,-8.35,7.55,2.782,6.6,3.79,8.35,0.218,W2
Feb 24,United States Naval Academy,University of Delaware,1,2,Loss,-4.95,-4.97,0.02,-1.136,37.4,5.95,6.97,1.136,W2
Feb 24,Niagara University,The Ohio State University,0,2,Loss,-5.85,-5.18,-0.68,-1.033,33.8,5.85,7.18,1.033,W2
Feb 24,North Dakota State University,Assiniboine Community College,1,6,Loss,-1.89,-4.86,2.98,-0.004,0.1,2.89,10.86,0.004,W2
Feb 24,University of Pittsburgh,Mercyhurst University,2,3,OT Loss,-3.2,-5.65,2.45,0.322,21.7,5.2,7.65,0.678,W2
Feb 24,Iowa State University,Lake Region State College,3,9,Loss,-1.46,1.21,-2.67,-0.447,14,4.46,7.79,0.447,W2
Feb 24,University of Notre Dame,Loyola University Chicago,6,3,Win,-2.37,0.56,-2.94,0.065,98.1,8.37,2.44,2.935,W2
Feb 25,Montclair State University,University of Pennsylvania,4,11,Loss,-0.46,-0.51,0.05,-0.009,0.2,4.46,11.51,0.009,W2
Feb 25,Michigan State University,Central Michigan University,2,5,Loss,-2.2,-3.48,1.29,-0.263,8.1,4.2,8.48,0.263,W2
Feb 25,Loyola University Chicago,University of Notre Dame,0,8,Loss,-2.24,-0.81,-1.44,-0.035,1,2.24,8.81,0.035,W2
Feb 25,Adrian College,Sault College,0,4,Loss,-2.93,-5.91,2.98,-0.024,0.7,2.93,9.91,0.024,W2
Feb 25,North Dakota State University,Assiniboine Community College,0,6,Loss,-2.89,-4.86,1.98,-0.004,0.1,2.89,10.86,0.004,W2
Feb 25,The Ohio State University,Mercyhurst University,1,3,Loss,-6.4,-3.57,-2.83,-1.795,60.2,7.4,6.57,1.795,W2
Feb 25,University of Delaware,Villanova University,0,1,OT Loss,-5.16,-5.93,0.76,-0.217,40.1,5.16,5.93,1.217,W2
Feb 25,Roger Williams University,Worcester Polytechnic Institute,3,11,Loss,2.99,10.99,-8,-1.37,37,0.01,0.01,1.37,W2
Feb 25,Iowa State University,Lake Region State College,3,2,Win,-1.46,-5.79,4.33,2.553,14,4.46,7.79,0.447,W2
Mar 2,Boston University,United States Naval Academy,1,4,Loss,-3.34,-4.56,1.22,-0.275,8.5,4.34,8.56,0.275,W2
Mar 12,Liberty University,Providence College,1,4,Loss,-2.55,-1.9,-0.65,-0.644,20.5,3.55,5.9,0.644,W2
Mar 12,Assumption University,Villanova University,6,2,Win,1.29,-2.97,4.26,1.603,46.4,4.71,4.97,1.397,W2
Mar 12,Northern Michigan University,Assiniboine Community College,2,10,Loss,-0.81,-0.19,-0.62,-0.014,0.4,2.81,10.19,0.014,W2
Mar 12,Mercyhurst University,Sault College,0,7,Loss,-2.19,-4.13,1.93,-0.001,0,2.19,11.13,0.001,W2
Mar 12,University of Saint Thomas,University of Delaware,2,4,Loss,-4.35,-2.73,-1.62,-1.365,45.3,6.35,6.73,1.365,W2
Mar 12,Adrian College,Dakota College at Bottineau,0,4,Loss,-4.55,-4.11,-0.44,-0.401,12.5,4.55,8.11,0.401,W2
Mar 12,Boston College,Central Michigan University,2,2,Tie,-4.06,-4.24,0.18,0.066,47.7,6.06,6.24,1.434,W2
Mar 12,United States Naval Academy,Northeastern University,2,2,Tie,-2.38,-4.98,2.6,0.882,19.7,4.38,6.98,0.618,W2
Mar 13,University of Saint Thomas,Providence College,3,4,OT Loss,-1.72,-3.32,1.61,0.082,29.8,4.72,6.32,0.918,W2
Mar 13,Adrian College,Villanova University,5,0,Win,0.1,-5.25,5.35,1.636,45.2,4.9,5.25,1.364,W2
Mar 13,Boston College,Assiniboine Community College,2,5,Loss,-1.09,-5.1,4,-0.023,0.7,3.09,10.1,0.023,W2
Mar 13,United States Naval Academy,Sault College,0,4,Loss,-2.95,-6.44,3.49,-0.011,0.3,2.95,10.44,0.011,W2
Mar 13,Liberty University,University of Delaware,4,3,OT Win,-1.84,-3.29,1.45,1.026,31.7,4.84,6.29,0.974,W2
Mar 13,Assumption University,Dakota College at Bottineau,4,5,Loss,-0.37,-2.79,2.42,-0.427,13.4,4.37,7.79,0.427,W2
Mar 13,Northern Michigan University,Central Michigan University,6,2,Win,0.46,-4.41,4.87,1.816,39,5.54,6.41,1.184,W2
Mar 13,Mercyhurst University,Northeastern University,2,4,Loss,-1.26,-5,3.74,-0.088,2.6,3.26,9,0.088,W2
