Date,Rank,Team,Power Rating,Offense Rank,Defense Rank,Off_rating,Def_rating
2024-11-13,40,University of Notre Dame,0.621,45,28,2.420452765694717,1.7994548199872276
2024-11-13,41,Mercyhurst University,0.383,46,30,2.341405651644523,1.957914284176135
2024-11-13,42,Bowling Green State University,0.256,34,47,4.101088576977904,3.845559350463685
2024-11-13,43,University of Wisconsin LaCrosse,0.242,17,59,7.584585372197482,7.342848551177753
2024-11-13,44,Robert Morris University,0.129,43,38,2.509476424518255,2.380701601413465
2024-11-13,45,University of Pittsburgh,-0.122,49,34,1.9133712262391225,2.0349084844697845
2024-11-13,46,United States Air Force Academy,-0.33,62,18,0.7912099450740522,1.1209588438560572
2024-11-13,47,Bentley University,-0.753,54,36,1.5059311911467637,2.2593045465366575
2024-11-13,48,Harvard University,-0.913,48,40,1.9527629018400168,2.865942189981587
2024-11-13,49,Brockport State University,-1.086,52,39,1.5092225360203442,2.5953004411229226
2024-11-13,50,College of the Holy Cross,-1.642,53,43,1.5074867261586395,3.149068093242355
2024-11-13,51,West Virginia University,-1.816,50,45,1.6110915246565158,3.426609385222544
2024-11-13,52,University of Pennsylvania,-1.892,56,44,1.321307117805004,3.213517177811049
2024-11-13,53,University of Virginia,-2.168,51,46,1.5727882370391866,3.740636170606107
2024-11-13,54,Rochester Institute Of Technology,-3.067,55,50,1.388668010575568,4.455517116010704
2024-11-13,55,Army,-3.542,63,48,0.5819442087828801,4.124223141999686
2024-11-13,56,Worcester Polytechnic Institute,-4.113,61,53,0.8483226715096935,4.961790849258557
2024-11-13,57,Georgetown University,-4.418,59,56,1.1868149176110745,5.604794219280329
2024-11-13,58,Virginia Tech,-4.724,57,57,1.24567991622332,5.969484285357799
2024-11-13,59,West Chester University,-4.987,60,58,1.164454677360379,6.151024943854013
2024-11-13,60,Hope College,-10.695,58,60,1.2254433939983305,11.920934201998143
2024-11-13,61,University of North Carolina,-16.393,66,61,0.2897265305822028,16.682593877084457
2024-11-13,62,University of Nebraska,-19.659,47,63,2.023122867525279,21.68187579784195
2024-11-13,63,Montclair State University,-20.223,65,62,0.5424998879469228,20.765651875111782
2024-11-13,64,George Washington University,-22.315,64,64,0.5672166308819196,22.88223690398255
2024-11-13,65,Lake Region State College,-6796518.649,14,65,7.700145090804614,6796526.34880305
2024-11-13,66,Augustana University,-12860282.778,22,66,5.344931926677281,12860288.12312095
2024-11-20,1,Sault College,80.417,1,1,81.13444095845693,0.7178547186467013
2024-11-20,2,Assiniboine College,14.067,2,21,16.260273523162272,2.1936919244005204
2024-11-20,3,University of Wisconsin,11.2,3,26,13.712020672950642,2.5121170049767723
2024-11-20,4,University of Saint Thomas,10.717,4,24,13.212427706091663,2.4951074433404057
2024-11-20,5,The Ohio State University,7.356,7,4,8.515239027419954,1.1590002960018873
2024-11-20,6,Eastern Michigan University,6.776,9,2,7.509511563880177,0.7338770843832995
2024-11-20,7,Michigan State University,6.4,5,38,10.200853861170623,3.8013256905884902
2024-11-20,8,Boston College,5.222,11,7,6.581622105694879,1.3598808455264748
2024-11-20,9,Northeastern University,5.01,12,8,6.476964918332903,1.4667540885720458
2024-11-20,10,Central Michigan University,4.76,17,5,5.97456983847343,1.2141733651347753
2024-11-20,11,Iowa State University,4.628,6,45,9.246336602300255,4.618591419137255
2024-11-20,12,Aurora University,3.923,20,10,5.46644340782915,1.5436636399632129
2024-11-20,13,Northern Michigan University,3.808,23,6,5.16116798676622,1.3531805576278833
2024-11-20,14,Dakota College at Bottineau,3.798,21,12,5.435089484379937,1.6370773466236628
2024-11-20,15,Saint Anselm College,3.694,16,22,5.998769593961975,2.304774553963618
2024-11-20,16,Liberty University,3.516,29,3,4.6455225591886204,1.1298360316369798
2024-11-20,17,Maryville University,3.405,25,14,5.09360527667336,1.6887877368042183
2024-11-20,18,Boston University,3.401,27,9,4.9131439584423555,1.5120364627575469
2024-11-20,19,University of Minnesota Duluth,3.368,8,46,8.137460752141966,4.769458437170733
2024-11-20,20,Villanova University,3.115,26,18,5.052321613366779,1.9370153978563769
2024-11-20,21,University of Vermont,3.058,28,11,4.680742741716839,1.6226264887769022
2024-11-20,22,Niagara University,2.617,24,25,5.128102377997978,2.511332193502473
2024-11-20,23,Lawrence Technological University,2.604,33,15,4.3944491664293865,1.790802873895244
2024-11-20,24,United States Naval Academy,2.58,32,20,4.545129284907669,1.9652767375785027
2024-11-20,25,University of Iowa,2.514,19,30,5.5697260785366,3.055806924278718
2024-11-20,26,Providence College,2.07,37,13,3.7576802760636214,1.688064817875026
2024-11-20,27,Miami University,1.914,22,33,5.324944965162514,3.4110011376179292
2024-11-20,28,Adrian College,1.912,34,23,4.368729808027456,2.4568888339941197
2024-11-20,29,University Of Connecticut,1.55,40,17,3.480225910674572,1.9300576902908817
2024-11-20,30,Mercyhurst University,1.522,31,31,4.585304268638585,3.06318176956815
2024-11-20,31,Rowan University,1.494,36,28,4.228272679101493,2.734306094786231
2024-11-20,32,University of New Hampshire,1.459,41,19,3.40333437276778,1.94450830151623
2024-11-20,33,North Dakota State University,1.147,18,44,5.730988558681132,4.584010052448416
2024-11-20,34,Assumption University,1.066,30,36,4.64504761513495,3.5793004328761833
2024-11-20,35,University of Delaware,0.671,38,29,3.673800898404036,3.0026293817276133
2024-11-20,36,Sacred Heart University,0.554,46,16,2.458170375029699,1.9045121706836297
2024-11-20,37,University of Wisconsin Eau Claire,0.386,13,51,6.469956445101613,6.084353760538232
2024-11-20,38,University of Illinois,0.062,35,40,4.250948919091445,4.189348028682192
2024-11-20,39,Augustana University,-0.016,14,52,6.417375850176672,6.433722584167832
2024-11-20,40,Lake Region State College,-0.333,10,55,7.117933652695943,7.450798701747608
2024-11-20,41,Merrimack College,-0.498,44,32,2.6111204483373474,3.109037185906906
2024-11-20,42,University of Notre Dame,-0.594,50,27,2.0043152204108474,2.59874811885338
2024-11-20,43,Robert Morris University,-0.729,43,34,2.7595165834466533,3.4889120870191728
2024-11-20,44,University of Pittsburgh,-0.956,45,35,2.575149988401099,3.5308046408078217
2024-11-20,45,Bowling Green State University,-0.975,39,43,3.600194246738358,4.575571257383244
2024-11-20,46,Brockport State University,-1.39,48,37,2.262010207709071,3.6519375762915542
2024-11-20,47,University of Maryland,-1.91,42,49,3.261570703253938,5.171371214070043
2024-11-20,48,West Virginia University,-2.357,49,42,2.195441775475116,4.552878754063463
2024-11-20,49,Bentley University,-2.95,54,41,1.536259516959227,4.486714041312577
2024-11-20,50,United States Air Force Academy,-2.993,62,39,0.9879862358421146,3.981272699375391
2024-11-20,51,Harvard University,-3.182,53,47,1.6961140950188975,4.877680177644508
2024-11-20,52,College of the Holy Cross,-3.771,58,48,1.3008708395773718,5.072096863749539
2024-11-20,53,University of Pennsylvania,-4.128,57,50,1.310135862786038,5.438609031005106
2024-11-20,54,University of Wisconsin LaCrosse,-4.654,15,60,6.370756157729687,11.025105963012852
2024-11-20,55,Rochester Institute Of Technology,-4.656,51,53,1.8221434739165947,6.478482332749048
2024-11-20,56,University of Virginia,-5.423,47,56,2.3638630801104004,7.7871756892552835
2024-11-20,57,Army,-5.949,64,54,0.6358983914654106,6.584982109296824
2024-11-20,58,Virginia Tech,-6.953,52,58,1.805501075315801,8.758114106247163
2024-11-20,59,Worcester Polytechnic Institute,-7.854,63,57,0.8536696974270319,8.708133130311074
2024-11-20,60,West Chester University,-8.842,56,59,1.4714947289610198,10.313555857181496
2024-11-20,61,Georgetown University,-10.319,55,61,1.4819172839443662,11.80117637520118
2024-11-20,62,Hope College,-15.473,60,62,1.1415562703481918,16.614877459830613
2024-11-20,63,University of Nebraska,-20.294,59,63,1.273047713778971,21.56680194779797
2024-11-20,64,University of North Carolina,-22.721,66,64,0.5661032874898132,23.287365518472875
2024-11-20,65,Montclair State University,-30.323,65,65,0.577168540748488,30.899840897256713
2024-11-20,66,George Washington University,-38.879,61,66,0.9893840411752832,39.86878429889732
2024-11-27,1,Sault College,88.391,1,1,89.22146924852548,0.8309275406802201
2024-11-27,2,University of Wisconsin,11.792,2,32,14.791589879226912,2.99978676878788
2024-11-27,3,Assiniboine College,10.715,3,22,13.003144896841352,2.2884792218460164
2024-11-27,4,University of Saint Thomas,8.975,4,28,11.722023946488983,2.746770547688626
2024-11-27,5,The Ohio State University,7.742,6,9,8.986275651184203,1.2443192300439614
2024-11-27,6,Eastern Michigan University,7.698,7,2,8.700667437897124,1.0030017241155569
2024-11-27,7,Michigan State University,5.707,5,41,9.781955061167672,4.075241314968741
2024-11-27,8,Central Michigan University,5.566,12,6,6.736262928031417,1.1703153175486718
2024-11-27,9,Northeastern University,5.368,13,5,6.516390092581263,1.1483855669751737
2024-11-27,10,Boston College,5.177,15,3,6.201133271431299,1.023890997862687
2024-11-27,11,Northern Michigan University,4.228,17,12,5.666756758041994,1.43905580297401
2024-11-27,12,Villanova University,3.844,16,20,5.701270200484329,1.8575227300948265
2024-11-27,12,Liberty University,3.844,27,8,5.0809215416781885,1.237150910136712
2024-11-27,14,Boston University,3.806,29,4,4.950725290007294,1.1446815991710373
2024-11-27,15,Maryville University,3.581,21,17,5.410296197516196,1.8295405030326233
2024-11-27,16,Aurora University,3.538,24,16,5.291520596246315,1.7539088063686965
2024-11-27,17,Iowa State University,3.5,8,49,8.693322719444616,5.192973433195627
2024-11-27,18,Saint Anselm College,3.492,26,15,5.118482379939725,1.6268523195221956
2024-11-27,19,University of Vermont,3.252,35,7,4.467402466477023,1.2157043630694973
2024-11-27,20,Providence College,3.1,36,11,4.450464675324071,1.3503976827158877
2024-11-27,21,United States Naval Academy,3.056,30,18,4.904673154932696,1.8484133618582903
2024-11-27,22,Dakota College at Bottineau,3.021,32,19,4.870286423392753,1.8493221363003096
2024-11-27,23,Lawrence Technological University,2.828,31,21,4.884701315299354,2.0563255660184976
2024-11-27,24,Niagara University,2.589,19,31,5.556408775770932,2.9670755732740717
2024-11-27,25,Adrian College,2.297,28,27,4.990472107235026,2.6934133677079877
2024-11-27,26,Mercyhurst University,2.24,25,30,5.125416186165682,2.885829849928518
2024-11-27,27,University Of Connecticut,2.133,40,14,3.587429725103439,1.4547568976335032
2024-11-27,28,University of Minnesota Duluth,2.074,9,50,7.517385765190771,5.442886080480704
2024-11-27,29,Rowan University,1.909,34,25,4.518381693186497,2.60919286023792
2024-11-27,30,University of Iowa,1.901,22,35,5.374402118185677,3.4733521801709015
2024-11-27,31,University of New Hampshire,1.834,44,13,3.2804741666316786,1.4462675126688174
2024-11-27,32,Miami University,1.574,20,40,5.46355916751499,3.889410924713636
2024-11-27,33,Sacred Heart University,1.563,46,10,2.881269811903987,1.318571888022251
2024-11-27,34,Assumption University,1.43,38,26,4.073756255300784,2.6441797393079924
2024-11-27,35,University of Delaware,1.173,39,24,3.741298257194419,2.568289054823068
2024-11-27,36,University of Notre Dame,0.564,43,29,3.32231384791631,2.7580424973206443
2024-11-27,37,Merrimack College,0.417,47,23,2.7277335575644184,2.3109509126959695
2024-11-27,38,Bowling Green State University,0.276,33,43,4.709446290450417,4.433490352535596
2024-11-27,39,North Dakota State University,0.217,23,48,5.293235646809594,5.076461176682761
2024-11-27,40,University of Wisconsin Eau Claire,-0.039,10,55,7.272210624189455,7.31158049697216
2024-11-27,41,University of Illinois,-0.561,37,44,4.109012132837198,4.670317472287249
2024-11-27,42,Robert Morris University,-0.668,41,42,3.453653931375656,4.12176619530066
2024-11-27,43,University of Pittsburgh,-0.794,45,39,3.064950765990965,3.8585831984652375
2024-11-27,44,Augustana University,-1.211,18,53,5.62533744090492,6.836644432493037
2024-11-27,45,University of Maryland,-1.483,42,47,3.412200631132001,4.895481598009656
2024-11-27,46,Bentley University,-1.713,53,33,1.6199121861322114,3.3325111070761473
2024-11-27,47,Lake Region State College,-2.056,14,58,6.366058207226991,8.422507777344462
2024-11-27,48,Harvard University,-2.059,55,36,1.5709163413908105,3.629785374694252
2024-11-27,49,College of the Holy Cross,-2.358,57,37,1.3710603179567833,3.728787552613455
2024-11-27,50,West Virginia University,-2.422,50,46,2.4431912334079393,4.864916781136359
2024-11-27,51,Army,-2.624,64,34,0.7397298022128375,3.363805289383497
2024-11-27,52,United States Air Force Academy,-2.788,61,38,1.068143763678877,3.8566371441934737
2024-11-27,53,University of Pennsylvania,-3.342,58,45,1.369595372033154,4.7112084360387385
2024-11-27,54,Brockport State University,-3.351,49,51,2.5034601006638346,5.853987927405393
2024-11-27,55,Worcester Polytechnic Institute,-4.885,63,52,0.9906813567388424,5.875365393519905
2024-11-27,56,University of Virginia,-4.96,48,56,2.559728528854181,7.519638299198918
2024-11-27,57,Rochester Institute Of Technology,-5.05,51,54,2.1012338769141015,7.151500560963849
2024-11-27,58,University of Wisconsin LaCrosse,-6.093,11,62,6.912305603713137,13.005792325161607
2024-11-27,59,Virginia Tech,-6.306,52,57,1.8342162914972104,8.140639153622129
2024-11-27,60,West Chester University,-7.39,56,59,1.4962659762523556,8.886404904657057
2024-11-27,61,Georgetown University,-9.613,54,60,1.596256296783739,11.208952674177135
2024-11-27,62,Montclair State University,-11.644,67,61,0.6151313066758117,12.259032728595834
2024-11-27,63,Hope College,-17.727,62,63,1.0392074053987448,18.766171126429917
2024-11-27,64,University of North Carolina,-22.555,66,64,0.632042216242141,23.187459334931553
2024-11-27,65,University of Nebraska,-23.116,59,65,1.1954244928895932,24.311125365806237
2024-11-27,66,Loyola University Maryland,-30.216,65,66,0.6791412028147366,30.89486215316008
2024-11-27,67,George Washington University,-36.641,60,67,1.0825604515156118,37.724059062206955
2024-12-04,1,Sault College,18.142,1,1,19.0225630792209,0.8802813582715924
2024-12-04,2,University of Wisconsin,11.425,2,32,14.497349611146417,3.072163229550107
2024-12-04,3,Assiniboine College,10.33,3,23,12.67505729432669,2.345452710302746
2024-12-04,4,University of Saint Thomas,8.688,4,30,11.493554921673493,2.8059037765522894
2024-12-04,5,Eastern Michigan University,7.685,7,2,8.691369537827287,1.0059508316955856
2024-12-04,6,The Ohio State University,7.457,6,9,8.705095864782006,1.2484719415150196
2024-12-04,7,Northeastern University,5.797,11,5,6.930564076277857,1.1338483269365949
2024-12-04,8,Boston College,5.597,15,3,6.611476614765123,1.0144051476667273
2024-12-04,9,Central Michigan University,5.463,14,6,6.645303373846167,1.1827089930570636
2024-12-04,10,Michigan State University,5.316,5,42,9.445849736731862,4.129722729207512
2024-12-04,11,Villanova University,4.326,16,19,6.153622202952389,1.8275646974225357
2024-12-04,12,Liberty University,4.312,21,8,5.526165320533324,1.213747260676015
2024-12-04,13,Boston University,4.183,24,4,5.312809386165103,1.129888646259679
2024-12-04,14,Northern Michigan University,4.154,19,14,5.597735460681371,1.4433675427235717
2024-12-04,15,Saint Anselm College,3.922,22,15,5.521066753619331,1.599523181101271
2024-12-04,16,Niagara University,3.868,13,28,6.660239587439479,2.7926059601985695
2024-12-04,17,Maryville University,3.736,20,17,5.546805337057739,1.8109243985416172
2024-12-04,18,University of Vermont,3.61,32,7,4.80785909147709,1.1977942980450698
2024-12-04,19,United States Naval Academy,3.473,25,18,5.291076485765976,1.8176237460951716
2024-12-04,20,Providence College,3.464,33,11,4.7929804561458065,1.328768900460903
2024-12-04,21,Aurora University,3.422,26,16,5.179415735507276,1.7574438773947174
2024-12-04,22,Iowa State University,3.218,8,49,8.507487984223728,5.28964378362534
2024-12-04,23,Dakota College at Bottineau,2.787,34,20,4.688068335945237,1.9014325052769696
2024-12-04,24,Mercyhurst University,2.785,18,31,5.6141618776275255,2.829156574606605
2024-12-04,25,Lawrence Technological University,2.488,36,21,4.577135492397599,2.08950716952815
2024-12-04,26,Rowan University,2.385,29,25,4.934861712333051,2.5496050009546143
2024-12-04,27,University Of Connecticut,2.381,40,13,3.816137661919068,1.4352763055197206
2024-12-04,28,Adrian College,2.172,30,27,4.912009213102617,2.7395940343100444
2024-12-04,29,University of New Hampshire,2.095,43,12,3.5176138647870787,1.4228335536166423
2024-12-04,30,Sacred Heart University,1.77,46,10,3.069156958959994,1.2992025162905514
2024-12-04,31,Assumption University,1.757,37,26,4.353813668793626,2.596679525310368
2024-12-04,32,University of Minnesota Duluth,1.691,9,50,7.25329531404455,5.562774571113498
2024-12-04,33,University of Iowa,1.611,27,35,5.162078027275493,3.5507426288320065
2024-12-04,34,University of Delaware,1.519,38,24,4.037077309365588,2.5176263524228397
2024-12-04,35,Miami University,0.813,31,40,4.86745241088105,4.054338352036085
2024-12-04,36,Merrimack College,0.625,47,22,2.896316966682293,2.2715288603262103
2024-12-04,37,University of Notre Dame,0.34,45,29,3.140170230923568,2.7998248697477153
2024-12-04,38,Bowling Green State University,0.259,35,43,4.682590751274049,4.42340589522377
2024-12-04,39,North Dakota State University,-0.086,28,48,5.096856229551217,5.1826720138164735
2024-12-04,40,Robert Morris University,-0.422,42,41,3.652918646442086,4.0750570641505375
2024-12-04,41,University of Wisconsin Eau Claire,-0.45,10,56,7.0066543822367064,7.456335409735795
2024-12-04,42,University of Pittsburgh,-0.64,44,39,3.177480202358256,3.817194083590321
2024-12-04,43,University of Illinois,-0.871,39,45,3.8831213715795982,4.753956603452882
2024-12-04,44,University of Maryland,-1.077,41,46,3.685105443528998,4.762319717976922
2024-12-04,45,Bentley University,-1.585,54,33,1.6953080908613245,3.2808075382336965
2024-12-04,46,Augustana University,-1.633,23,53,5.359855247114729,6.992567473512438
2024-12-04,47,Harvard University,-1.905,55,36,1.657972503919528,3.5630324609200748
2024-12-04,48,West Virginia University,-2.082,50,47,2.6980883487494456,4.779645967850756
2024-12-04,49,College of the Holy Cross,-2.155,57,37,1.49542972332755,3.649962684701147
2024-12-04,50,Lake Region State College,-2.48,17,58,6.110002594173526,8.590419605114322
2024-12-04,51,Army,-2.524,64,34,0.774352800536597,3.2979718251813193
2024-12-04,52,United States Air Force Academy,-2.662,61,38,1.1315548876098702,3.793764512290262
2024-12-04,53,Brockport State University,-2.921,49,51,2.7508039008897827,5.672269846436005
2024-12-04,54,University of Pennsylvania,-3.166,58,44,1.4509405607249442,4.616714309193644
2024-12-04,55,University of Virginia,-4.639,48,55,2.751532413660412,7.390225032511045
2024-12-04,56,Worcester Polytechnic Institute,-4.677,62,52,1.0749332604516186,5.751617115278383
2024-12-04,57,Rochester Institute Of Technology,-4.775,51,54,2.264283775265271,7.039289527104699
2024-12-04,58,Virginia Tech,-6.046,52,57,1.963661295516109,8.01014309371631
2024-12-04,59,University of Wisconsin LaCrosse,-6.503,12,62,6.7329660371162054,13.236179543352296
2024-12-04,60,West Chester University,-7.064,56,59,1.6051371113221,8.66907578295065
2024-12-04,61,Georgetown University,-9.256,53,60,1.7137747955800242,10.97016639886103
2024-12-04,62,Montclair State University,-11.287,67,61,0.6519074768032922,11.939309834560463
2024-12-04,63,Hope College,-18.443,63,63,0.9742360890662304,19.417124809135924
2024-12-04,64,University of North Carolina,-22.085,66,64,0.6689872625188702,22.75355919591367
2024-12-04,65,University of Nebraska,-23.491,60,65,1.1331941610592429,24.624681438359165
2024-12-04,66,Loyola University Maryland,-29.053,65,66,0.7383170088159293,29.7912658442519
2024-12-04,67,George Washington University,-35.635,59,67,1.1577273578786798,36.79314851386142
2024-12-11,1,Sault College,16.943,1,1,17.639067824429766,0.6963415839029273
2024-12-11,2,Assiniboine College,11.706,2,27,13.878402429340268,2.1723871203268668
2024-12-11,3,University of Wisconsin,10.653,3,31,13.171069839897962,2.518120955758422
2024-12-11,4,University of Saint Thomas,10.302,4,33,12.896977775561606,2.5953697969615854
2024-12-11,5,Eastern Michigan University,7.979,5,4,8.799809643824467,0.821244851066842
2024-12-11,6,The Ohio State University,7.642,6,7,8.576519641054766,0.9344466029815778
2024-12-11,7,Central Michigan University,5.851,11,9,6.8270258872371,0.9758169039813144
2024-12-11,8,Northeastern University,5.797,13,5,6.632018491363917,0.8354691416208743
2024-12-11,9,Boston College,5.455,17,2,6.18468887553399,0.7298608712990066
2024-12-11,10,Villanova University,4.772,16,17,6.20478879497703,1.432875772355876
2024-12-11,11,Dakota College at Bottineau,4.711,14,22,6.60454517856681,1.8939739291356696
2024-12-11,12,Liberty University,4.587,22,8,5.535919170028825,0.9487234679348552
2024-12-11,13,Michigan State University,4.552,9,37,7.314421150114471,2.7627276082014514
2024-12-11,14,Northern Michigan University,4.26,24,14,5.412773165230017,1.1532591214148715
2024-12-11,15,Boston University,4.177,29,3,4.987432477823691,0.810909668279814
2024-12-11,16,Maryville University,4.144,21,19,5.649133699731368,1.5053968218084108
2024-12-11,17,United States Naval Academy,4.037,23,18,5.487505383802012,1.4506632429625472
2024-12-11,18,Saint Anselm College,4.014,25,15,5.201789269037725,1.1881278842777352
2024-12-11,19,Niagara University,3.979,18,23,5.952318054897888,1.973009025727428
2024-12-11,20,Aurora University,3.83,27,16,5.1586235997611745,1.328250320188311
2024-12-11,21,Iowa State University,3.526,7,51,8.404008145340502,4.877932738623169
2024-12-11,22,Providence College,3.511,35,10,4.4916171123194015,0.9807836290195084
2024-12-11,23,Mercyhurst University,3.444,20,28,5.673644973043178,2.2296669529383433
2024-12-11,24,University of Vermont,3.311,36,6,4.180860780545751,0.8702818852569065
2024-12-11,25,Lawrence Technological University,2.968,34,21,4.684951424737518,1.717244173156283
2024-12-11,26,University of Minnesota Duluth,2.957,8,52,7.9990793709466494,5.041746071374469
2024-12-11,27,Rowan University,2.773,30,26,4.929068973863135,2.1561040329595103
2024-12-11,28,University Of Connecticut,2.551,41,13,3.6084869013926912,1.057471812767653
2024-12-11,29,Adrian College,2.447,33,29,4.736205524573374,2.2887416781118093
2024-12-11,30,University of New Hampshire,2.154,46,11,3.1534524487683875,0.999016512141717
2024-12-11,31,Sacred Heart University,2.134,44,12,3.1845528478701057,1.050930277020384
2024-12-11,32,Assumption University,2.13,37,24,4.12937741059786,1.999605780876248
2024-12-11,33,University of Delaware,2.03,38,25,4.06457917158656,2.034889533846082
2024-12-11,34,University of Iowa,2.021,28,41,5.08591967042071,3.0647135932028564
2024-12-11,35,Bowling Green State University,1.701,32,40,4.764836785725024,3.0638128684713246
2024-12-11,36,Miami University,1.518,31,43,4.87518814252169,3.357049940597188
2024-12-11,37,North Dakota State University,1.359,15,49,6.207122848318017,4.848500476194217
2024-12-11,38,University of Notre Dame,1.04,43,32,3.576577232409925,2.536288432007259
2024-12-11,39,Merrimack College,0.985,50,20,2.636888923666002,1.651411126873377
2024-12-11,40,University of Wisconsin Eau Claire,0.358,10,57,6.96157972917999,6.6038671814452305
2024-12-11,41,University of Pittsburgh,0.3,45,39,3.1817066290376896,2.8821617878671
2024-12-11,42,Robert Morris University,0.222,42,44,3.5849555953286356,3.3630627170994885
2024-12-11,43,University of Maryland,0.215,40,45,3.6703087796818368,3.4557434367125186
2024-12-11,44,University of Illinois,-0.133,39,47,3.969279048060769,4.101978558075163
2024-12-11,45,Augustana University,-0.536,26,54,5.165216653012385,5.701388912464999
2024-12-11,46,University of Wisconsin LaCrosse,-0.596,12,60,6.771662692247896,7.367443932828772
2024-12-11,47,Bentley University,-0.87,55,30,1.6097073682845469,2.4792400444549294
2024-12-11,48,Lake Region State College,-1.133,19,58,5.912924194901255,7.046103836819925
2024-12-11,49,Harvard University,-1.169,56,35,1.5184948509980387,2.6876460915024203
2024-12-11,50,West Virginia University,-1.236,49,46,2.709443933710868,3.94558441413296
2024-12-11,51,College of the Holy Cross,-1.386,57,38,1.4424981422239904,2.82848254416547
2024-12-11,52,United States Air Force Academy,-1.613,62,36,1.1337660447868,2.7470103747733505
2024-12-11,53,Army,-1.858,65,34,0.7788866690838177,2.6366894850926705
2024-12-11,54,Brockport State University,-1.886,51,48,2.53820790621267,4.424543518169294
2024-12-11,55,University of Pennsylvania,-1.933,58,42,1.3717052814878117,3.3045142396372884
2024-12-11,56,University of Virginia,-2.872,48,53,2.719747687884231,5.591810810899288
2024-12-11,57,Rochester Institute Of Technology,-3.408,47,56,3.077326972013481,6.484913574284436
2024-12-11,58,Worcester Polytechnic Institute,-3.721,60,50,1.1426714210751163,4.864078647964136
2024-12-11,59,Virginia Tech,-4.112,52,55,1.9348509504190643,6.047117542556399
2024-12-11,60,West Chester University,-5.549,54,59,1.6255527804617536,7.174677183499169
2024-12-11,61,Georgetown University,-6.812,53,61,1.6908856658864575,8.503059848505561
2024-12-11,62,Montclair State University,-8.993,68,62,0.639159618594609,9.632131541200268
2024-12-11,63,Hope College,-15.761,64,63,0.9860245335981516,16.747210460762965
2024-12-11,64,University of North Carolina,-16.802,67,64,0.6479170272696612,17.449427366253776
2024-12-11,65,University of Nebraska,-21.975,59,65,1.3331621614186566,23.30783467726259
2024-12-11,66,Loyola University Maryland,-23.824,66,66,0.7328278497396006,24.556869559968277
2024-12-11,67,George Washington University,-28.182,61,67,1.1365479332443966,29.31881240402906
2024-12-11,68,Slippery Rock University,-5220699.987,63,68,1.110116010218512,5220701.097053952
2024-12-18,1,Sault College,17.289,1,2,17.98472295351658,0.6952770811236553
2024-12-18,2,Assiniboine College,10.981,2,27,13.102136802932794,2.1215155201417337
2024-12-18,3,University of Wisconsin,10.323,3,31,12.779270527812326,2.456651465898969
2024-12-18,4,University of Saint Thomas,9.781,4,33,12.34546210855178,2.5643796912873733
2024-12-18,5,Eastern Michigan University,7.91,5,6,8.815436194287088,0.9052397862795628
2024-12-18,6,The Ohio State University,7.615,6,8,8.566923584191407,0.9521671613166804
2024-12-18,7,Northeastern University,5.8,12,4,6.59685272246058,0.7972100684565313
2024-12-18,8,Central Michigan University,5.655,11,13,6.7568890307488045,1.1018674734577547
2024-12-18,9,Boston College,5.164,18,1,5.809645100703469,0.6454390151151368
2024-12-18,10,Villanova University,4.858,15,18,6.268014655264956,1.4099356523252808
2024-12-18,11,Liberty University,4.675,22,7,5.598728777946755,0.9235794626423368
2024-12-18,12,Dakota College at Bottineau,4.497,14,23,6.326675623564855,1.829393605775439
2024-12-18,13,Michigan State University,4.437,9,39,7.302419972326927,2.864936345245988
2024-12-18,14,Niagara University,4.288,16,22,6.075877986871891,1.788235824067818
2024-12-18,15,Boston University,4.254,27,3,5.0318472835320485,0.7778032495891448
2024-12-18,16,Maryville University,4.162,20,19,5.712708852899208,1.5510330735573736
2024-12-18,17,Northern Michigan University,4.158,24,15,5.407140718642147,1.249014172276965
2024-12-18,18,United States Naval Academy,4.138,23,17,5.5379859545981045,1.400273536849015
2024-12-18,19,Saint Anselm College,4.126,25,14,5.277147161660824,1.1514078757002162
2024-12-18,20,Aurora University,3.759,26,16,5.152826734869765,1.3940880154819462
2024-12-18,21,Providence College,3.627,35,9,4.585945684536189,0.9590349071025336
2024-12-18,22,Mercyhurst University,3.521,19,28,5.739440656257052,2.218834753705449
2024-12-18,23,University of Vermont,3.423,36,5,4.266050833688686,0.8426147720630645
2024-12-18,24,Iowa State University,3.273,7,51,8.158236597375438,4.885042018311586
2024-12-18,25,Lawrence Technological University,2.937,34,21,4.6766791061282005,1.7395783055035792
2024-12-18,26,Rowan University,2.882,28,26,4.981828750757712,2.0993721382556867
2024-12-18,27,University of Minnesota Duluth,2.653,8,52,7.572432759113043,4.919847049146092
2024-12-18,28,University Of Connecticut,2.617,41,11,3.627878930751738,1.0104825336028938
2024-12-18,29,Adrian College,2.394,32,29,4.740462385129978,2.3466337965364756
2024-12-18,30,University of New Hampshire,2.356,44,12,3.381526540461147,1.0258006979304366
2024-12-18,31,Sacred Heart University,2.199,45,10,3.2080201297883373,1.0094872848787206
2024-12-18,32,Assumption University,2.178,37,24,4.116402467320221,1.9381736806091725
2024-12-18,33,University of Delaware,2.12,38,25,4.09399736294762,1.9741381100691453
2024-12-18,34,University of Iowa,1.837,30,40,4.884159628961261,3.0469111202550883
2024-12-18,35,Bowling Green State University,1.614,33,41,4.7357325558215315,3.121785625417362
2024-12-18,36,Miami University,1.452,31,45,4.860764287177913,3.4083449508041443
